Customer ID,Recency,Frequency,Monetary,Cluster,Segment
13002,318,3,414.13,0,At-Risk Customers
13003,106,3,149.05,1,Potential Loyalists
13004,12,36,11650.85,3,Champions
13005,174,4,999.68,2,Loyal Customers
13006,56,1,81.57,1,Potential Loyalists
13007,580,1,175.25,0,At-Risk Customers
13008,323,3,612.13,0,At-Risk Customers
13009,673,1,234.0,0,At-Risk Customers
13010,374,2,330.12,0,At-Risk Customers
13011,372,1,101.1,0,At-Risk Customers
13012,9,11,2972.83,3,Champions
13013,1,29,12625.77,3,Champions
13014,11,11,5381.08,3,Champions
13015,53,11,6586.42,3,Champions
13016,73,3,789.89,2,Loyal Customers
13017,7,1,204.0,1,Potential Loyalists
13018,16,35,9763.16,3,Champions
13019,379,6,1229.95,2,Loyal Customers
13020,563,2,618.96,0,At-Risk Customers
13021,4,17,4887.24,3,Champions
13022,430,1,65.3,0,At-Risk Customers
13023,64,3,1449.03,2,Loyal Customers
13024,471,2,555.87,0,At-Risk Customers
13025,732,1,323.39,0,At-Risk Customers
13026,1,9,1733.08,2,Loyal Customers
13027,114,19,17335.2,3,Champions
13028,23,2,661.32,1,Potential Loyalists
13029,31,5,1927.3,2,Loyal Customers
13030,11,2,1227.22,2,Loyal Customers
13031,407,5,3419.27,2,Loyal Customers
13032,52,9,2843.55,2,Loyal Customers
13033,357,2,220.55,0,At-Risk Customers
13034,55,3,922.68,2,Loyal Customers
13035,74,3,1364.2,2,Loyal Customers
13036,685,1,307.1,0,At-Risk Customers
13037,138,12,3914.95,3,Champions
13038,80,3,908.46,2,Loyal Customers
13039,584,4,1010.73,0,At-Risk Customers
13040,9,2,676.99,1,Potential Loyalists
13041,451,4,799.13,0,At-Risk Customers
13042,598,3,1556.54,0,At-Risk Customers
13043,273,1,516.42,1,Potential Loyalists
13044,291,11,4853.9,3,Champions
13045,99,3,808.92,2,Loyal Customers
13046,31,3,949.25,2,Loyal Customers
13047,32,24,8795.16,3,Champions
13048,14,9,4084.21,3,Champions
13049,64,4,1408.24,2,Loyal Customers
13050,15,35,12344.53,3,Champions
13051,579,2,155.8,0,At-Risk Customers
13052,212,7,3168.53,2,Loyal Customers
13053,622,1,127.65,0,At-Risk Customers
13055,78,4,2321.11,2,Loyal Customers
13056,551,1,209.48,0,At-Risk Customers
13057,530,3,722.09,0,At-Risk Customers
13058,25,3,271.4,1,Potential Loyalists
13059,250,10,2303.17,2,Loyal Customers
13060,254,1,307.53,1,Potential Loyalists
13061,72,1,248.61,1,Potential Loyalists
13062,191,1,346.98,1,Potential Loyalists
13063,481,1,188.4,0,At-Risk Customers
13064,13,6,1680.74,2,Loyal Customers
13065,373,5,1260.91,2,Loyal Customers
13066,24,2,470.8,1,Potential Loyalists
13067,82,3,508.51,1,Potential Loyalists
13068,10,2,344.0,1,Potential Loyalists
13069,1,38,9683.13,3,Champions
13070,192,4,751.7,2,Loyal Customers
13071,612,1,129.22,0,At-Risk Customers
13072,267,1,177.15,1,Potential Loyalists
13073,411,2,418.08,0,At-Risk Customers
13074,511,4,1378.74,0,At-Risk Customers
13075,130,1,919.61,1,Potential Loyalists
13076,458,1,135.4,0,At-Risk Customers
13077,1,11,3064.67,3,Champions
13078,3,57,29532.45,3,Champions
13079,4,6,419.18,2,Loyal Customers
13080,179,4,280.73,1,Potential Loyalists
13081,12,28,59205.15,3,Champions
13082,126,21,7335.75,3,Champions
13083,4,3,395.43,1,Potential Loyalists
13084,492,1,122.4,0,At-Risk Customers
13085,158,8,2433.28,2,Loyal Customers
13086,383,1,439.33,0,At-Risk Customers
13087,726,1,313.64,0,At-Risk Customers
13088,417,1,236.11,0,At-Risk Customers
13089,3,203,116737.86,3,Champions
13090,9,24,14103.09,3,Champions
13091,28,3,2321.82,2,Loyal Customers
13092,71,12,2140.28,2,Loyal Customers
13093,276,55,54943.65,3,Champions
13094,21,13,2433.12,3,Champions
13095,71,1,74.4,1,Potential Loyalists
13096,394,1,419.7,0,At-Risk Customers
13097,33,28,13389.22,3,Champions
13098,1,28,28882.44,3,Champions
13099,99,1,207.36,1,Potential Loyalists
13101,234,4,695.4,2,Loyal Customers
13102,1,37,11696.92,3,Champions
13103,40,3,709.64,1,Potential Loyalists
13104,3,9,1709.1,2,Loyal Customers
13105,436,1,72.0,0,At-Risk Customers
13106,133,2,603.46,1,Potential Loyalists
13107,44,9,5253.07,3,Champions
13108,373,2,1098.52,0,At-Risk Customers
13109,60,3,1134.03,2,Loyal Customers
13110,31,12,2957.47,3,Champions
13111,719,1,321.88,0,At-Risk Customers
13112,541,1,20.6,0,At-Risk Customers
13113,1,37,18625.73,3,Champions
13114,731,1,234.38,0,At-Risk Customers
13115,12,10,5494.7,3,Champions
13116,138,1,501.14,1,Potential Loyalists
13117,22,18,2643.81,3,Champions
13118,20,9,2415.41,2,Loyal Customers
13119,669,1,134.9,0,At-Risk Customers
13120,239,1,30.6,1,Potential Loyalists
13121,269,1,283.73,1,Potential Loyalists
13122,94,2,922.39,1,Potential Loyalists
13123,473,2,506.75,0,At-Risk Customers
13124,90,4,4782.45,2,Loyal Customers
13125,524,1,158.57,0,At-Risk Customers
13126,5,13,3998.25,3,Champions
13127,78,1,259.17,1,Potential Loyalists
13128,631,1,263.5,0,At-Risk Customers
13129,452,2,233.25,0,At-Risk Customers
13130,94,1,64.0,1,Potential Loyalists
13131,23,7,3313.77,2,Loyal Customers
13132,262,1,77.3,1,Potential Loyalists
13133,274,3,200.45,1,Potential Loyalists
13134,86,6,2475.23,2,Loyal Customers
13135,197,2,3371.45,2,Loyal Customers
13136,56,13,6274.56,3,Champions
13137,11,16,7712.7,3,Champions
13138,22,7,1467.24,2,Loyal Customers
13139,16,8,8202.98,3,Champions
13140,108,5,1215.68,2,Loyal Customers
13141,85,17,7668.58,3,Champions
13142,19,1,307.09,1,Potential Loyalists
13143,585,1,405.1,0,At-Risk Customers
13144,333,2,135.35,0,At-Risk Customers
13145,40,7,1423.52,2,Loyal Customers
13146,26,1,228.91,1,Potential Loyalists
13147,10,4,712.8,2,Loyal Customers
13148,29,26,8621.81,3,Champions
13149,14,4,1676.06,2,Loyal Customers
13150,484,3,449.97,0,At-Risk Customers
13151,296,3,2580.74,2,Loyal Customers
13152,417,7,2146.38,2,Loyal Customers
13153,6,1,486.22,1,Potential Loyalists
13154,399,3,1624.84,0,At-Risk Customers
13155,33,6,1750.18,2,Loyal Customers
13156,385,3,1586.54,0,At-Risk Customers
13157,49,9,5687.36,3,Champions
13158,95,5,1508.18,2,Loyal Customers
13159,9,4,1437.85,2,Loyal Customers
13160,22,1,91.8,1,Potential Loyalists
13161,313,2,478.88,0,At-Risk Customers
13162,122,16,9275.49,3,Champions
13163,610,1,17.65,0,At-Risk Customers
13164,569,2,372.2,0,At-Risk Customers
13165,46,3,1451.16,2,Loyal Customers
13166,283,2,884.18,1,Potential Loyalists
13167,19,5,1125.15,2,Loyal Customers
13168,36,5,1875.31,2,Loyal Customers
13169,64,3,840.08,2,Loyal Customers
13170,27,1,116.01,1,Potential Loyalists
13171,22,3,468.41,1,Potential Loyalists
13172,400,1,69.6,0,At-Risk Customers
13173,4,11,2639.35,3,Champions
13174,16,12,9494.84,3,Champions
13175,582,2,831.45,0,At-Risk Customers
13176,46,1,492.84,1,Potential Loyalists
13177,65,2,512.2,1,Potential Loyalists
13178,26,21,14059.19,3,Champions
13179,619,1,572.31,0,At-Risk Customers
13180,607,1,86.1,0,At-Risk Customers
13181,381,1,359.69,0,At-Risk Customers
13182,45,1,121.18,1,Potential Loyalists
13183,8,15,7036.18,3,Champions
13184,15,10,1701.29,2,Loyal Customers
13185,268,1,71.4,1,Potential Loyalists
13186,40,3,1575.89,2,Loyal Customers
13187,337,4,367.01,0,At-Risk Customers
13188,11,1,114.6,1,Potential Loyalists
13189,19,2,260.68,1,Potential Loyalists
13190,544,3,570.66,0,At-Risk Customers
13191,658,1,164.69,0,At-Risk Customers
13192,95,6,2558.58,2,Loyal Customers
13193,61,1,117.88,1,Potential Loyalists
13194,136,2,472.78,1,Potential Loyalists
13195,414,1,172.38,0,At-Risk Customers
13196,11,7,3068.84,2,Loyal Customers
13197,610,1,373.01,0,At-Risk Customers
13198,10,8,4974.23,3,Champions
13199,4,67,16432.89,3,Champions
13200,19,4,870.09,2,Loyal Customers
13201,502,4,1240.61,0,At-Risk Customers
13202,394,7,1580.3,2,Loyal Customers
13203,10,10,2648.25,2,Loyal Customers
13204,731,1,966.66,0,At-Risk Customers
13205,443,1,2803.2,0,At-Risk Customers
13206,400,13,8377.32,3,Champions
13207,15,4,535.86,2,Loyal Customers
13208,59,9,1988.5,2,Loyal Customers
13209,30,13,8509.51,3,Champions
13210,94,1,353.48,1,Potential Loyalists
13211,10,10,2729.32,2,Loyal Customers
13212,20,3,788.08,2,Loyal Customers
13213,57,11,3851.52,3,Champions
13214,418,7,3264.23,2,Loyal Customers
13215,402,1,81.6,0,At-Risk Customers
13216,268,1,333.74,1,Potential Loyalists
13217,122,4,666.48,2,Loyal Customers
13218,127,1,62.64,1,Potential Loyalists
13219,618,1,76.23,0,At-Risk Customers
13220,78,5,1336.09,2,Loyal Customers
13221,240,2,847.41,1,Potential Loyalists
13222,577,1,88.5,0,At-Risk Customers
13223,200,6,969.12,2,Loyal Customers
13224,60,2,2155.95,2,Loyal Customers
13225,3,16,16260.07,3,Champions
13226,273,2,312.46,1,Potential Loyalists
13227,202,1,257.7,1,Potential Loyalists
13228,81,1,358.0,1,Potential Loyalists
13229,226,1,160.95,1,Potential Loyalists
13230,4,30,6360.78,3,Champions
13232,13,7,1357.6,2,Loyal Customers
13233,74,4,1176.46,2,Loyal Customers
13234,673,2,356.95,0,At-Risk Customers
13235,212,1,1031.07,1,Potential Loyalists
13236,25,2,744.85,1,Potential Loyalists
13237,388,1,643.0,0,At-Risk Customers
13238,17,6,1006.63,2,Loyal Customers
13239,262,5,1594.69,2,Loyal Customers
13240,96,8,1738.52,2,Loyal Customers
13241,412,1,115.58,0,At-Risk Customers
13242,112,7,699.4,2,Loyal Customers
13243,203,5,1278.04,2,Loyal Customers
13244,93,1,121.74,1,Potential Loyalists
13245,51,2,989.22,1,Potential Loyalists
13246,18,11,3387.43,3,Champions
13247,18,4,501.12,1,Potential Loyalists
13248,125,2,465.68,1,Potential Loyalists
13249,92,9,1608.93,2,Loyal Customers
13250,461,2,256.04,0,At-Risk Customers
13251,402,1,252.68,0,At-Risk Customers
13252,394,2,399.3,0,At-Risk Customers
13253,157,4,2951.11,2,Loyal Customers
13254,376,1,51.41,0,At-Risk Customers
13255,9,3,904.46,2,Loyal Customers
13257,436,1,149.75,0,At-Risk Customers
13258,12,5,1035.18,2,Loyal Customers
13259,62,9,1433.38,2,Loyal Customers
13260,61,1,557.62,1,Potential Loyalists
13261,269,2,944.1,1,Potential Loyalists
13262,263,3,573.45,1,Potential Loyalists
13263,1,39,8704.69,3,Champions
13264,443,1,722.56,0,At-Risk Customers
13265,53,5,2107.66,2,Loyal Customers
13266,11,19,6135.04,3,Champions
13267,3,36,9758.26,3,Champions
13268,18,11,3214.69,3,Champions
13269,1,28,8891.7,3,Champions
13270,366,1,1180.0,0,At-Risk Customers
13271,37,1,217.38,1,Potential Loyalists
13272,31,2,276.56,1,Potential Loyalists
13273,113,1,138.98,1,Potential Loyalists
13274,409,1,360.85,0,At-Risk Customers
13275,384,2,241.66,0,At-Risk Customers
13276,64,5,1939.26,2,Loyal Customers
13277,16,7,523.3,2,Loyal Customers
13278,41,4,1435.85,2,Loyal Customers
13279,78,1,137.75,1,Potential Loyalists
13280,122,7,2322.63,2,Loyal Customers
13281,439,1,350.85,0,At-Risk Customers
13282,18,4,1313.19,2,Loyal Customers
13283,60,4,373.36,1,Potential Loyalists
13284,331,1,201.19,0,At-Risk Customers
13285,23,6,3364.59,2,Loyal Customers
13286,600,1,734.91,0,At-Risk Customers
13287,603,3,781.59,0,At-Risk Customers
13288,443,5,927.61,0,At-Risk Customers
13289,724,1,307.95,0,At-Risk Customers
13290,438,1,208.63,0,At-Risk Customers
13291,156,11,3320.84,3,Champions
13292,39,5,994.51,2,Loyal Customers
13293,392,6,1192.94,2,Loyal Customers
13294,190,3,1689.53,2,Loyal Customers
13295,360,4,1101.97,2,Loyal Customers
13296,137,6,792.51,2,Loyal Customers
13297,8,7,4368.62,2,Loyal Customers
13298,1,1,360.0,1,Potential Loyalists
13299,268,3,1218.7,2,Loyal Customers
13300,169,3,1285.51,2,Loyal Customers
13301,104,4,618.09,2,Loyal Customers
13302,155,2,159.2,1,Potential Loyalists
13303,400,1,61.72,0,At-Risk Customers
13304,351,4,1217.99,2,Loyal Customers
13305,4,16,3754.71,3,Champions
13306,430,1,53.65,0,At-Risk Customers
13307,120,3,273.34,1,Potential Loyalists
13308,23,4,1670.37,2,Loyal Customers
13309,7,6,1706.37,2,Loyal Customers
13310,28,5,1541.2,2,Loyal Customers
13311,4,2,598.57,1,Potential Loyalists
13312,451,1,124.75,0,At-Risk Customers
13313,22,12,3445.32,3,Champions
13314,2,3,775.94,2,Loyal Customers
13315,689,1,310.26,0,At-Risk Customers
13316,37,10,13191.57,3,Champions
13317,66,19,6486.09,3,Champions
13318,1,3,640.76,1,Potential Loyalists
13319,5,58,22082.5,3,Champions
13320,78,6,2228.1,2,Loyal Customers
13321,72,2,567.36,1,Potential Loyalists
13322,17,1,199.48,1,Potential Loyalists
13323,3,5,787.85,2,Loyal Customers
13324,36,18,10513.47,3,Champions
13325,82,1,675.3,1,Potential Loyalists
13326,432,1,281.76,0,At-Risk Customers
13327,39,20,9879.48,3,Champions
13328,316,1,1308.48,0,At-Risk Customers
13329,32,8,5112.97,3,Champions
13330,93,6,2806.18,2,Loyal Customers
13331,402,1,262.4,0,At-Risk Customers
13332,14,1,350.9,1,Potential Loyalists
13333,411,3,1015.74,0,At-Risk Customers
13334,82,5,6263.75,2,Loyal Customers
13336,77,1,795.12,1,Potential Loyalists
13337,546,1,1575.26,0,At-Risk Customers
13338,158,4,2445.62,2,Loyal Customers
13339,201,1,860.12,1,Potential Loyalists
13340,45,12,22100.56,3,Champions
13341,261,1,775.85,1,Potential Loyalists
13343,178,1,353.43,1,Potential Loyalists
13344,68,3,2543.72,2,Loyal Customers
13345,288,1,389.5,1,Potential Loyalists
13346,463,6,299.4,0,At-Risk Customers
13347,70,1,341.36,1,Potential Loyalists
13348,64,1,233.76,1,Potential Loyalists
13349,11,1,247.32,1,Potential Loyalists
13350,16,2,979.12,1,Potential Loyalists
13351,66,1,373.94,1,Potential Loyalists
13352,60,1,397.98,1,Potential Loyalists
13354,71,1,743.53,1,Potential Loyalists
13355,122,1,674.7,1,Potential Loyalists
13356,80,1,768.24,1,Potential Loyalists
13357,257,5,3838.36,2,Loyal Customers
13358,269,1,439.03,1,Potential Loyalists
13359,64,2,1043.31,1,Potential Loyalists
13360,432,4,1553.65,0,At-Risk Customers
13361,472,2,1450.5,0,At-Risk Customers
13362,9,7,5394.07,2,Loyal Customers
13363,18,3,1723.86,2,Loyal Customers
13364,71,1,134.96,1,Potential Loyalists
13365,34,2,2225.37,2,Loyal Customers
13366,50,1,56.16,1,Potential Loyalists
13367,432,1,510.2,0,At-Risk Customers
13368,257,4,1121.5,2,Loyal Customers
13369,366,1,616.56,0,At-Risk Customers
13370,372,1,1509.74,0,At-Risk Customers
13371,505,2,2297.66,0,At-Risk Customers
13372,90,1,378.64,1,Potential Loyalists
13373,61,6,7587.19,2,Loyal Customers
13374,415,2,422.8,0,At-Risk Customers
13375,89,2,1792.23,2,Loyal Customers
13376,99,3,1019.76,2,Loyal Customers
13377,397,2,1552.88,0,At-Risk Customers
13379,26,3,572.56,1,Potential Loyalists
13380,433,1,62.4,0,At-Risk Customers
13381,32,12,8224.37,3,Champions
13382,281,5,1387.58,2,Loyal Customers
13383,544,1,305.28,0,At-Risk Customers
13384,31,11,6680.83,3,Champions
13385,330,1,534.57,0,At-Risk Customers
13386,414,2,835.46,0,At-Risk Customers
13387,417,1,189.44,0,At-Risk Customers
13388,131,3,1185.65,2,Loyal Customers
13389,11,3,797.96,2,Loyal Customers
13390,75,1,544.08,1,Potential Loyalists
13391,204,1,59.8,1,Potential Loyalists
13392,677,1,91.14,0,At-Risk Customers
13393,584,4,1131.45,0,At-Risk Customers
13394,2,19,6621.7,3,Champions
13395,185,3,1180.23,2,Loyal Customers
13396,29,2,1360.99,2,Loyal Customers
13397,73,10,3191.87,2,Loyal Customers
13398,192,2,670.34,1,Potential Loyalists
13399,464,3,275.4,0,At-Risk Customers
13400,583,1,310.83,0,At-Risk Customers
13402,127,4,1535.13,2,Loyal Customers
13403,18,3,229.5,1,Potential Loyalists
13404,1,2,252.49,1,Potential Loyalists
13405,74,6,1213.81,2,Loyal Customers
13406,427,2,568.92,0,At-Risk Customers
13407,579,3,2244.7,0,At-Risk Customers
13408,2,106,51733.46,3,Champions
13410,24,9,2201.96,2,Loyal Customers
13411,107,1,213.55,1,Potential Loyalists
13412,620,1,487.35,0,At-Risk Customers
13413,640,6,429.44,0,At-Risk Customers
13414,134,6,2494.14,2,Loyal Customers
13415,473,4,800.67,0,At-Risk Customers
13416,44,3,940.8,2,Loyal Customers
13417,5,6,1669.49,2,Loyal Customers
13418,12,31,12233.6,3,Champions
13419,64,1,221.06,1,Potential Loyalists
13420,150,2,159.85,1,Potential Loyalists
13421,40,8,4103.12,2,Loyal Customers
13422,64,1,2626.3,2,Loyal Customers
13423,429,1,217.03,0,At-Risk Customers
13424,450,1,572.77,0,At-Risk Customers
13425,108,5,3403.63,2,Loyal Customers
13426,1,22,8167.38,3,Champions
13427,19,6,1006.53,2,Loyal Customers
13428,10,3,499.98,1,Potential Loyalists
13429,11,4,1006.8,2,Loyal Customers
13430,19,2,679.45,1,Potential Loyalists
13431,67,8,3316.24,2,Loyal Customers
13432,571,2,439.1,0,At-Risk Customers
13433,501,4,658.32,0,At-Risk Customers
13434,74,5,1666.86,2,Loyal Customers
13435,5,9,4475.23,3,Champions
13436,2,1,196.89,1,Potential Loyalists
13437,14,7,3408.06,2,Loyal Customers
13438,547,1,46.5,0,At-Risk Customers
13439,255,3,986.61,2,Loyal Customers
13440,423,7,1295.25,2,Loyal Customers
13441,92,2,720.9,1,Potential Loyalists
13442,667,3,419.87,0,At-Risk Customers
13443,449,6,1280.16,0,At-Risk Customers
13444,374,2,631.68,0,At-Risk Customers
13445,626,1,241.9,0,At-Risk Customers
13446,430,11,3881.89,2,Loyal Customers
13447,23,3,1129.14,2,Loyal Customers
13448,17,13,9240.87,3,Champions
13449,24,1,291.88,1,Potential Loyalists
13450,27,13,4120.04,3,Champions
13451,26,11,7190.92,3,Champions
13452,259,3,729.8,1,Potential Loyalists
13453,166,3,781.69,2,Loyal Customers
13454,641,1,219.87,0,At-Risk Customers
13455,25,6,2905.93,2,Loyal Customers
13456,18,6,1766.72,2,Loyal Customers
13457,689,2,148.22,0,At-Risk Customers
13458,7,16,11959.27,3,Champions
13459,625,2,1160.41,0,At-Risk Customers
13460,29,2,183.44,1,Potential Loyalists
13461,39,6,4160.0,2,Loyal Customers
13462,253,5,1153.85,2,Loyal Customers
13464,58,6,3097.64,2,Loyal Customers
13465,446,2,931.12,0,At-Risk Customers
13466,184,5,1013.35,2,Loyal Customers
13467,11,2,1083.71,1,Potential Loyalists
13468,2,72,13390.51,3,Champions
13469,653,1,82.4,0,At-Risk Customers
13470,99,2,165.0,1,Potential Loyalists
13471,1,4,2531.58,2,Loyal Customers
13472,464,2,592.24,0,At-Risk Customers
13473,61,8,2657.76,2,Loyal Customers
13474,236,3,663.79,1,Potential Loyalists
13475,191,4,1431.78,2,Loyal Customers
13476,179,5,2061.47,2,Loyal Customers
13477,38,11,2834.17,3,Champions
13478,469,5,2215.78,0,At-Risk Customers
13479,201,4,851.37,2,Loyal Customers
13480,417,2,627.82,0,At-Risk Customers
13481,46,11,3830.84,3,Champions
13482,232,2,336.09,1,Potential Loyalists
13483,66,1,140.34,1,Potential Loyalists
13484,241,3,790.72,2,Loyal Customers
13485,233,11,3019.22,2,Loyal Customers
13486,78,3,1122.41,2,Loyal Customers
13487,58,5,846.87,2,Loyal Customers
13488,17,23,15587.88,3,Champions
13489,105,4,449.52,1,Potential Loyalists
13490,654,1,154.25,0,At-Risk Customers
13491,52,27,4566.56,3,Champions
13492,136,3,1269.84,2,Loyal Customers
13493,275,2,618.63,1,Potential Loyalists
13494,312,1,316.26,0,At-Risk Customers
13495,8,10,5374.26,3,Champions
13496,11,2,653.33,1,Potential Loyalists
13497,283,6,1320.33,2,Loyal Customers
13498,730,1,327.38,0,At-Risk Customers
13499,18,5,1159.11,2,Loyal Customers
13500,23,4,1466.3,2,Loyal Customers
13501,288,3,2885.11,2,Loyal Customers
13502,17,5,780.5,2,Loyal Customers
13503,71,6,1905.39,2,Loyal Customers
13504,64,1,295.93,1,Potential Loyalists
13505,73,4,4393.63,2,Loyal Customers
13506,316,5,1639.2,2,Loyal Customers
13507,3,4,2479.16,2,Loyal Customers
13508,244,2,287.05,1,Potential Loyalists
13509,9,8,1114.72,2,Loyal Customers
13510,1,11,4558.29,3,Champions
13511,677,1,282.76,0,At-Risk Customers
13512,261,4,713.39,2,Loyal Customers
13513,127,3,824.59,2,Loyal Customers
13514,74,4,815.9,2,Loyal Customers
13515,73,6,1265.82,2,Loyal Customers
13516,21,4,1685.26,2,Loyal Customers
13517,60,3,2128.42,2,Loyal Customers
13518,86,1,659.44,1,Potential Loyalists
13519,78,2,343.21,1,Potential Loyalists
13520,59,11,6909.4,3,Champions
13521,1,3,1093.65,2,Loyal Customers
13522,30,1,125.8,1,Potential Loyalists
13523,33,6,5101.52,2,Loyal Customers
13524,41,5,680.18,2,Loyal Customers
13525,15,2,628.78,1,Potential Loyalists
13526,738,2,1182.0,0,At-Risk Customers
13527,34,12,4683.74,3,Champions
13529,79,2,307.76,1,Potential Loyalists
13530,634,1,402.98,0,At-Risk Customers
13531,205,6,1738.52,2,Loyal Customers
13532,34,1,210.31,1,Potential Loyalists
13533,183,3,270.79,1,Potential Loyalists
13534,2,35,7720.9,3,Champions
13535,403,1,89.5,0,At-Risk Customers
13536,1,7,3448.29,2,Loyal Customers
13537,426,2,717.85,0,At-Risk Customers
13538,43,12,3112.73,3,Champions
13539,86,7,1569.36,2,Loyal Customers
13540,467,3,632.39,0,At-Risk Customers
13541,427,2,785.25,0,At-Risk Customers
13542,377,17,4006.17,3,Champions
13543,634,2,1439.61,0,At-Risk Customers
13544,40,6,829.0,2,Loyal Customers
13545,391,2,374.64,0,At-Risk Customers
13546,12,5,1092.14,2,Loyal Customers
13547,408,1,175.53,0,At-Risk Customers
13548,96,3,908.99,2,Loyal Customers
13549,26,8,1005.8,2,Loyal Customers
13550,383,1,349.51,0,At-Risk Customers
13551,319,2,244.2,0,At-Risk Customers
13552,66,22,6978.92,3,Champions
13553,675,1,517.8,0,At-Risk Customers
13554,380,7,1638.28,2,Loyal Customers
13555,74,13,8999.19,3,Champions
13556,429,2,200.82,0,At-Risk Customers
13557,28,13,3032.26,3,Champions
13558,6,4,605.06,2,Loyal Customers
13559,513,2,990.0,0,At-Risk Customers
13560,7,1,174.37,1,Potential Loyalists
13561,216,11,1820.72,2,Loyal Customers
13562,82,8,4838.18,2,Loyal Customers
13563,84,2,777.53,1,Potential Loyalists
13564,144,37,17249.55,3,Champions
13565,19,3,414.8,1,Potential Loyalists
